"","PitID","Region","Date","Time","Latitude","Longitude","Species","Stride.Pattern","Age.class","Surface.temp","AvgTuna","AvgTrackDepth","AvgDens010","AvgDens020","AvgDens030","Track.length","Track.width","AvgHH0.10","AvgHH0.20","AvgHH0.30","AvgHH0.40","AvgHH0.50","IceTop10","IceTop20","IceTop30","IceTop40","IceTop50","TotalIce10","TotalIce20","TotalIce30","TotalIce40","TotalIce50","Vegetation.Type"
"592","BC-0116-23-A-COY-04-MV","MV","1/16/23","16:15",48.58192,"-120.15039","Coyote","Walk","Adult",-2,3.5,4.83333333333333,345,320.5,343.5,6,5.5,2.8,2.9,3.03333333333333,2.775,2.38,0,0,1,1,1,0,0,1,1,1,"Road"
"593","BC-0117-23-A-MD-02-MV","MV","1/17/23","8:45",48.57263,"-120.16959","Deer","Walk","Juvenile",-7,0.25,1.16666666666667,434.5,493.75,516.166666666667,5,4,4.5,4.5,4.33333333333333,4.1,3.74,1,1,1,1,1,5,10,10,10,10,"Road"
"594","BC-0117-23-B-COU-01-MV","MV","1/17/23","10:12",48.61991,"-120.16066","Cougar","Walk","Adult",-7.5,0,0.666666666666667,283.5,326.75,395.833333333333,8,7.5,4.1,3.15,3.06666666666667,3.175,2.95744680851064,1,1,1,1,1,1,1,1,1,1,"Road"
"595","BC-0117-23-B-COU-02-MV","MV","1/17/23","10:15",48.6199,"-120.16074","Cougar","Walk","Adult",-7.5,0,0.5,261.5,311.5,382.833333333333,9,8,3.6,2.8,2.83333333333333,2.95,2.95744680851064,0,0,0,0,0,0,0,0,0,0,"Road"
"596","BC-0117-23-C-MOO-01-MV","MV","1/17/23","12:51",48.71674,"-120.12412","Moose","Walk","Adult",-4,0,55,259,280.5,294.833333333333,14,14,3.8,3.6,3.2,3.175,2.94,0,1,1,1,1,0,2,2,2,2,"Road"
"597","BC-0117-23-C-MOO-02-MV","MV","1/17/23","12:50",48.71676,"-120.12424","Moose","Walk","Adult",-4,0,3.25,300,308.5,324.333333333333,11,11,3.8,3.8,3.53333333333333,3.5,3.24,0,0,0,0,0,0,0,0,0,0,"Road"
"598","EC-0117-23-C-MOO-01-MV","MV","1/17/23","11:43",48.71299,"-120.12004","Moose","Walk","Adult",-3.5,0,25.6666666666667,262,309.5,361.833333333333,18,12,4.2,3.8,3.53333333333333,3.2,3.19047619047619,1,1,1,1,1,2,2,2,2,2,"Road"
"599","UC-0117-23-A-MOO-01-MV","MV","1/17/23","13:57",48.78657,"-120.08772","Moose","Trot","Adult",-4.5,0,44,294.5,309.5,324,18,15,2.8,3.1,3.3,3.075,2.68,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"600","UC-0117-23-A-MOO-02-MV","MV","1/17/23","14:16",48.78669,"-120.08773","Moose","Trot","Adult",-4.5,0,42.5,254.5,285.25,334,20,14,2.8,2.75,2.83333333333333,2.625,2.38,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"601","SB-0118-23-A-WTD-01-MV","MV","1/18/23","16:20",48.5693,"-120.36862","Deer","Walk","Adult",-1.5,1.75,2.33333333333333,299,335.25,371,12,6,3,3,3.1,3.075,2.9,1,1,1,1,1,3,3,3,3,3,"Riparian"
"602","BC-0119-23-A-DR-01-MV","MV","1/19/23","8:45",48.56052,"-120.15491","Deer","Walk","Unknown",-9,2.5,5.33333333333333,296,293,300,6.5,6,2.8,3.35,3.3,3.075,2.86,0,1,1,1,1,0,2,3,3,3,"Open Forest"
"603","BC-0119-23-A-DR-02-MV","MV","1/19/23","8:55",48.58073,"-120.15506","Deer","Walk","Unknown",-9,3,4,269,283.25,296.5,7.5,6,3.1,3.45,3.43333333333333,3.375,3.1,0,0,1,1,1,0,0,1,4,4,"Open Forest"
"604","BC-0119-23-B-DR-03-MV","MV","1/19/23","9:33",48.5866,"-120.1468","Deer","Walk","Unknown",-6.5,0.5,21.3333333333333,272.5,263.25,263.25,7.5,5.5,3.4,2.95,3.36666666666667,3.42424242424242,3.42424242424242,1,1,1,1,1,3,3,5,5,5,"Open Forest"
"605","BC-0119-23-B-DR-04-MV","MV","1/19/23","9:35",48.58661,"-120.14691","Deer","Walk","Unknown",-6.5,2.25,30.6666666666667,223,252.25,260.833333333333,7.5,6,3.2,3.6,3.5,3.39473684210526,3.39473684210526,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"606","BC-0119-23-C-WLF-01-MV","MV","1/19/23","10:27",48.58881,"-120.13549","Wolf","Walk","Adult",-10.5,2.75,3,278.5,267,282.666666666667,11,12,2.8,2.95,2.8,2.825,2.58,0,0,1,1,1,0,0,0,1,1,"Riparian"
"607","BC-0119-23-D-WLF-04-MV","MV","1/19/23","11:01",48.58896,"-120.13421","Wolf","Walk","Adult",-8,3,4.33333333333333,281,293.25,287.666666666667,12,10,2.8,3.4,3.3,3.15,3.1063829787234,0,0,1,1,1,0,0,3,3,3,"Open Forest"
"608","BC-0119-23-E-WLF-05-MV","MV","1/19/23","11:23",48.58914,"-120.13442","Wolf","Walk","Adult",-6,2.25,2.16666666666667,270,259.5,259.5,11.5,11.5,2.7,2.95,3,3,3,1,1,1,1,1,2,6,6,6,6,"Open Forest"
"609","BC-0119-23-E-WLF-06-MV","MV","1/19/23","11:33",48.58908,"-120.13411","Wolf","Walk","Adult",-6,2.5,6.33333333333333,231.5,251.5,251.5,10.5,11,3.1,2.95,2.43333333333333,2.05,2,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"610","BC-0119-23-G-MOO-01-MV","MV","1/19/23","13:48",48.59452,"-120.09499","Moose","Walk","Adult",-1,3.5,6,385.5,416.5,420.4,12,8,4.2,4.55,4.53333333333333,4.05,4.05,1,1,1,1,1,8,17,22,22,22,"Road"
"611","BC-0119-23-G-MOO-02-MV","MV","1/19/23","13:48",48.59458,"-120.09448","Moose","Walk","Adult",-1,3,5.83333333333333,429.5,441,441,11,10,3,3.8,3.96666666666667,3.97297297297297,3.97297297297297,1,1,1,1,1,5,11,14,14,14,"Road"
"612","BC-0119-23-H-MD-01-MV","MV","1/19/23","14:31",48.59304,"-120.09756","Deer","Walk","Adult",-1.5,3.25,7.16666666666667,306,301.5,295.166666666667,6,5.5,2.9,3.35,3.26666666666667,2.95,2.80952380952381,1,1,1,1,1,3,6,8,8,8,"Open Forest"
"613","BC-0119-23-H-MD-02-MV","MV","1/19/23","14:31",48.59303,"-120.09744","Deer","Walk","Adult",-1.5,3,8.16666666666667,329.5,314,314,7,5,2.3,2.5,2.33333333333333,2.08823529411765,2.08823529411765,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"614","SS-0120-23-A-COY-01-MV","MV","1/20/23","9:21",48.35998,"-119.89844","Coyote","Walk","Unknown",-6.5,8.25,9.66666666666667,96,179.75,218.666666666667,7.5,7,1,1.8,2.3,2.675,2.8,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"615","SS-0120-23-A-COY-02-MV","MV","1/20/23","9:21",48.35999,"-119.89847","Coyote","Walk","Unknown",-6.5,9,9.5,122,191.5,223.666666666667,9,7.5,1.1,2.25,2.83333333333333,2.875,2.98,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"616","SS-0120-23-B-DR-01-MV","MV","1/20/23","10:11",48.35474,"-119.89619","Deer","Walk","Unknown",-8,3.25,6.66666666666667,348.5,374,392.666666666667,7,7,2.4,2.7,3.06666666666667,3.35,3.2,0,0,1,1,1,0,0,4,6,8,"Road"
"617","SS-0120-23-B-DR-02-MV","MV","1/20/23","10:11",48.35467,"-119.89611","Deer","Walk","Unknown",-8,2.5,10.3333333333333,291.5,359.75,366.833333333333,6,6,3,3.65,3.56666666666667,3.87179487179487,3.87179487179487,0,1,1,1,1,0,3,3,7,7,"Road"
"618","SS-0120-23-C-DR-03-MV","MV","1/20/23","10:54",48.35188,"-119.89313","Deer","Walk","Unknown",-3,10.75,18.5,116,223.75,241.5,11,7,1,1.9,2.36666666666667,2.525,2.7,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"619","SS-0120-23-C-DR-04-MV","MV","1/20/23","10:54",48.35188,"-119.89313","Deer","Walk","Unknown",-3,10,16.5,135,247,288.166666666667,7,6,1,2.05,2.53333333333333,2.875,2.9,0,1,1,1,1,0,3,5,5,5,"Open Forest"
"620","SS-0120-23-D-DR-05-MV","MV","1/20/23","12:28",48.35171,"-119.88092","Deer","Walk","Unknown",-3.5,4.5,11.6666666666667,245.5,292.5,314.5,8.5,7,2.2,3.1,3.4,3.375,3.36,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"621","SS-0120-23-D-DR-06-MV","MV","1/20/23","12:28",48.35171,"-119.88092","Deer","Walk","Unknown",-3.5,4.5,10.8333333333333,245.5,292.5,314.5,9,7,2.2,3.1,3.4,3.375,3.36,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"622","SS-0120-23-E-COY-03-MV","MV","1/20/23","12:31",48.35168,"-119.88109","Coyote","Walk","Unknown",-2.5,5.75,6.33333333333333,242.5,272.5,272.333333333333,7,5.5,1.7,2.95,3,3.25,3.14,1,1,1,1,1,1,3,3,8,8,"Open Forest"
"623","SS-0120-23-E-DR-07-MV","MV","1/20/23","12:31",48.35168,"-119.88109","Deer","Walk","Unknown",-2.5,5.75,9.16666666666667,242.5,272.5,272.333333333333,6.5,6.5,1.7,2.95,3,3.25,3.14,1,1,1,1,1,1,3,3,8,8,"Open Forest"
"624","BC-0121-23-A-BOB-01-MV","MV","1/21/23","8:41",48.59793,"-120.16318","Bobcat","Walk","Adult",-15,2.5,3,301,297.5,319,5,4.5,3.1,3.1,3.2,3.025,2.82,1,1,1,1,1,1,1,3,3,3,"Road"
"625","BC-0121-23-A-COU-01-MV","MV","1/21/23","8:41",48.59793,"-120.16318","Cougar","Walk","Adult",-15,2.5,3.33333333333333,301,297.5,319,8,7.5,3.1,3.1,3.2,3.025,2.82,1,1,1,1,1,1,1,3,3,3,"Road"
"626","BC-0121-23-A-COU-02-MV","MV","1/21/23","8:54",48.59804,"-120.16319","Cougar","Walk","Adult",-13,2.5,3,326,329,330.166666666667,9,9,2.8,3.1,3.3,3.275,3.10416666666667,0,0,1,1,1,0,0,2,2,2,"Shrub"
"627","BC-0121-23-B-COU-03-MV","MV","1/21/23","9:25",48.59842,"-120.16454","Cougar","Walk","Adult",-15,2.25,3,282.5,285.5,297.333333333333,9.5,9,3.3,3.5,3.4,3.275,3.02,1,1,1,1,1,2,4,5,6,6,"Riparian"
"628","BC-0121-23-B-COU-04-MV","MV","1/21/23","9:35",48.59848,"-120.16458","Cougar","Walk","Adult",-14.5,1.75,2.5,296.5,298.75,303.666666666667,9,8.5,3.5,3.05,2.9,2.8,2.64,1,1,1,1,1,5,7,9,9,9,"Riparian"
"629","BC-0121-23-C-COU-05-MV","MV","1/21/23","9:49",48.59929,"-120.16506","Cougar","Walk","Adult",-11,2,2.66666666666667,360.5,344,337.666666666667,9,8,3.4,3.4,3.56666666666667,3.425,3.2,0,1,1,1,1,0,2,3,3,3,"Open Forest"
"630","TR-0121-23-A-BOB-01-MV","MV","1/21/23","12:41",48.38775,"-120.43781","Bobcat","Walk","Adult",-6.5,0.25,0.166666666666667,397,415.75,398.666666666667,5.5,5,4.5,4.05,4.1,3.875,3.5,1,1,1,1,1,6,10,15,15,15,"Open Forest"
"631","TR-0121-23-A-BOB-02-MV","MV","1/21/23","12:58",48.38772,"-120.43784","Bobcat","Walk","Adult",-7,0,0,281,330.5,334.333333333333,5,5,4.4,4.3,4.2,4.2,4.06,1,1,1,1,1,4,6,6,8,8,"Open Forest"
"632","PR-0127-23-A-MOO-01-DENA","DENA","01/27/23","12:10",63.71633,"-149.03233","Moose","Walk","Unknown",-16.5,14,29.6666666666667,79.5,113.75,139.166666666667,17,12,1,1,1,1.325,1.68085106382979,0,0,0,0,0,0,0,0,0,0,"Road"
"633","PR-0127-23-A-MOO-02-DENA","DENA","01/27/23","12:25",63.71653,"-149.03251","Moose","Walk","Unknown",-16.5,13,26.3333333333333,94,120.5,130.166666666667,16,12,1,1,1,1.15,1.2093023255814,0,0,0,0,0,0,0,0,0,0,"Road"
"634","PR-0129-23-A-WLF-01-DENA","DENA","01/29/23","12:00",63.77855,"-149.30075","Wolf","Walk","Adult",-3,0,0.166666666666667,274,313.5,322.333333333333,11.5,11,3.6,3.3,3.1,3.025,3.06,0,0,0,0,0,0,0,0,0,0,"Shrub"
"635","PR-0129-23-A-WLF-02-DENA","DENA","01/29/23","12:20",63.7389,"-149.30076","Wolf","Walk","Adult",-3,4.75,14.5,182,209.75,252,10.5,11,1.6,2.1,2.63333333333333,2.725,2.78,0,0,0,0,0,0,0,0,0,0,"Shrub"
"636","SR-0129-23-A-WLF-03-DENA","DENA","01/29/23","14:48",63.73452,"-149.2955","Wolf","Walk","Adult",-3.5,0,0.166666666666667,318.5,315.75,315.75,12,11.5,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,"Riparian"
"637","PR-0130-23-A-MOO-01-DENA","DENA","01/30/23","10:27",63.71783,"-149.25611","Moose","Walk","Unknown",-5,8.25,38.3333333333333,125.5,181.5,210.333333333333,16,13,1.5,1.3,1.2,1.15,1.44,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"638","ST-0211-23-A-BOU-01-DENA","DENA","2/11/23","14:41",63.89531,"-149.5862","Caribou","Walk","Unknown",-17,1,3.83333333333333,399,392,375.333333333333,16,13,3.9,3.75,3.6,3.325,3.39024390243902,0,0,0,0,0,0,0,0,0,0,"Road"
"639","ST-0211-23-A-BOU-02-DENA","DENA","2/11/23","14:58",63.89514,"-149.58618","Caribou","Walk","Unknown",-18.5,11.5,49.8333333333333,139,174.5,198.333333333333,13,11,1.6,1.75,1.66666666666667,1.75,1.82,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"640","ST-0211-23-B-BOU-04-DENA","DENA","2/11/23","16:10",63.88792,"-149.59126","Caribou","Walk","Unknown",-24,6.5,27.3333333333333,176.5,207.5,230.166666666667,13,11,2.6,2.05,2.36666666666667,2.325,2.26,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"641","DV-0212-23-A-BOU-01-DENA","DENA","2/12/23","10:40",63.67259,"-148.78357","Caribou","Walk","Unknown",-16,9.25,43.6666666666667,137.5,162.75,180.333333333333,13,11,1,1.3,1.46666666666667,1.35,1.28,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"642","DV-0212-23-A-BOU-02-DENA","DENA","2/12/23","10:54",63.67251,"-148.78363","Caribou","Walk","Unknown",-17,9,43.6666666666667,145.5,174,180.833333333333,14,11,1,1.35,1.76666666666667,1.65,1.52,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"643","DV-0212-23-A-BOU-03-DENA","DENA","2/12/23","11:20",63.67293,"-148.7834","Caribou","Walk","Unknown",-17,10.25,33,133,162.5,184,12,9,1,1.4,1.93333333333333,1.75,1.6,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"644","YR-0212-23-B-BOU-04-DENA","DENA","2/12/23","12:31",63.67706,"-148.54019","Caribou","Walk","Unknown",-15.5,13.75,19.1666666666667,163,177.75,187.666666666667,14,13,1,1.5,1.33333333333333,1.2,1.09090909090909,0,0,0,0,0,0,0,0,0,0,"Riparian"
"645","YR-0212-23-C-BOU-05-DENA","DENA","2/12/23","13:16",63.6997,"-148.58838","Caribou","Walk","Unknown",-15,10.5,42.3333333333333,136.5,174.75,189.833333333333,14,11,1,1.4,1.3,1.475,1.6,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"646","YR-0212-23-C-BOU-06-DENA","DENA","2/12/23","13:23",63.66979,"-148.588","Caribou","Walk","Unknown",-15.5,10.25,31,139.5,173.75,195.5,13,12,1,1.6,1.4,1.3,1.31111111111111,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"647","TL-0214-23-A-MOO-01-DENA","DENA","2/14/23","11:16",63.71307,"-148.93129","Moose","Walk","Unknown",-12.5,11,37.6666666666667,121.5,163.5,185.166666666667,15,12,1.5,1.8,2.1,2.075,2.06,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"648","DC-0215-23-A-MOO-01-DENA","DENA","02/15/23","12:22",63.81612,"-149.18148","Moose","Walk","Unknown",-24,12.25,40.3333333333333,167.5,188.5,205.166666666667,16,11,1.5,1.5,1.66666666666667,1.75,1.8,0,0,0,0,0,0,0,0,0,0,"Shrub"
"649","DC-0215-23-A-MOO-02-DENA","DENA","02/15/23","12:47",63.81462,"-149.18147","Moose","Walk","Adult",-19,2,4.66666666666667,316.5,350.75,338.333333333333,16.5,12,2.4,3.65,3.76666666666667,4.15625,4.15625,1,1,1,1,1,1,10,10,10,10,"Road"
"650","SC-0215-23-A-MOO-01-DENA","DENA","02/15/23","14:00",63.80928,"-149.26681","Moose-Juv","Walk","Juvenile",-19,0,1.16666666666667,413.5,371,365.333333333333,11,9,5,4.4,3.6,3.25,3.04444444444444,1,1,1,1,1,10,10,10,10,10,"Shrub"
"651","SC-0215-23-A-MOO-02-DENA","DENA","02/15/23","14:10",63.80928,"-149.26681","Moose-Juv","Walk","Juvenile",-19,0,1,431.5,348.75,348.75,11,9.5,5,3.5,3.10344827586207,3.10344827586207,3.10344827586207,1,1,1,1,1,10,10,10,10,10,"Shrub"
"652","MR-0215-23-A-MOO-01-DENA","DENA","02/15/23","15:41",63.84121,"-149.38048","Moose","Walk","Unknown",-19.5,10.5,32.1666666666667,139.5,169.25,188.666666666667,15,12,1,1,1,1.225,1.38,0,0,0,0,0,0,0,0,0,0,"Tundra"
"653","MR-0215-23-A-MOO-02-DENA","DENA","02/15/23","15:53",63.84121,"-149.38174","Moose","Walk","Adult",-20,10.25,38.3333333333333,142.5,178.5,192.5,16,13,1,1,1,1,1.18,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"654","SC-0215-23-A-WLF-01-DENA","DENA","02/15/23","16:18",63.84969,"-149.38626","Wolf","Walk","Unknown",-21,2,1.5,317.5,351.5,351.5,11,10,4.4,4.3,4.36666666666667,4.09375,4.09375,1,1,1,1,1,7,9,18,18,18,"Road"
"655","TT-0216-23-A-BOU-01-DENA","DENA","02/16/23","12:00",63.95382,"-149.29095","Caribou","Walk","Unknown",-15,0,1.5,348.5,363.25,342.166666666667,12.5,12,4.5,4.3,4,3.25,2.79591836734694,1,1,1,1,1,5,6,12,12,12,"Tundra"
"656","TT-0216-23-A-BOU-02-DENA","DENA","02/16/23","12:22",63.95367,"-149.2909","Caribou","Walk","Unknown",-15,0.75,12.5,304.5,296.5,295.333333333333,15,14,2.6,2.8,2.8,2.7,2.56,1,1,1,1,1,1,1,1,1,1,"Tundra"
"657","ST-0216-23-A-WLF-01-DENA","DENA","02/16/23","14:41",63.88652,"-149.42092","Wolf","Walk","Unknown",-18.5,10.25,16.1666666666667,151.5,221.75,225.333333333333,13,10,1.2,2.15,1.86666666666667,1.65,1.52,0,0,0,0,0,0,0,0,0,0,"Tundra"
"658","PR-0217-23-A-MOO-01-DENA","DENA","02/17/23","12:29",63.72779,"-149.28149","Moose","Walk","Adult",-8.5,0.25,1.5,378,392.75,337.666666666667,16,12,4,4.2,3.66666666666667,3.25,2.95833333333333,0,1,1,1,1,0,4,6,6,6,"Road"
"659","PR-0217-23-B-MOO-02-DENA","DENA","02/17/23","12:52",63.72069,"-149.26701","Moose","Walk","Unknown",-9,10.75,35.3333333333333,148.5,184.75,210.666666666667,16,12,1,1.1,1.4,1.55,1.64,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"660","DV-0219-23-A-COY-01-DENA","DENA","2/19/23","11:50",63.5713,"-148.6952","Coyote","Walk","Unknown",-21,2.5,3,280,266.25,289.333333333333,7,6,3.1,2.55,2.66666666666667,2.95,2.84,0,0,0,0,0,0,0,0,0,0,"Tundra"
"661","DV-0219-23-A-COY-02-DENA","DENA","2/19/23","12:10",63.57126,"-148.69503","Coyote","Walk","Unknown",-21,0.25,0.333333333333333,297.5,306.75,314.166666666667,7,5.5,3.4,3.1,3.03333333333333,3.175,3.5,0,0,0,1,1,0,0,0,2,10,"Tundra"
"662","DV-0219-23-B-MOO-01-DENA","DENA","2/19/23","13:16",63.62208,"-148.65425","Moose","Walk","Unknown",-11,8.5,36.6666666666667,181,226.5,232.333333333333,16,12,2.2,2.55,2.36666666666667,2.225,1.98,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"663","DV-0219-23-C-MOO-01-DENA","DENA","2/19/23","14:46",63.6806,"-148.77358","Moose-Juv","Walk","Juvenile",-14,8.5,38.6666666666667,167.5,194,212,11,10,1.2,1.95,2.1,2.075,2.06,0,0,0,0,0,0,0,0,0,0,"Shrub"
"664","DV-0219-23-C-MOO-02-DENA","DENA","2/19/23","14:51",63.68049,"-148.77362","Moose-Juv","Walk","Juvenile",-14.5,9,34.6666666666667,167,195,206.833333333333,11.5,10,1,1.4,1.53333333333333,1.4,1.32,0,0,0,0,0,0,0,0,0,0,"Shrub"
"665","ST-0221-23-A-MOO-01-DENA","DENA","2/21/23","15:09",63.8843,"-149.43224","Moose-Juv","Walk","Juvenile",-12,17,41.3333333333333,55,121.5,153,12,9.5,1,1,1.06666666666667,1.05,1.08,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"666","ST-0221-23-A-MOO-02-DENA","DENA","2/21/23","15:15",63.88432,"-149.43221","Moose-Juv","Walk","Juvenile",-15,16.75,35.5,54,113.75,145.833333333333,15,10,1,1.35,1.56666666666667,1.45,1.5,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"667","ST-0221-23-B-MOO-03-DENA","DENA","2/21/23","15:37",63.8849,"-149.43214","Moose","Walk","Adult",-10.5,15.25,40.6666666666667,62.5,124.5,154.666666666667,15.5,13,1,1.05,1.06666666666667,1.05,1.2,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"668","ST-0221-23-B-MOO-04-DENA","DENA","2/21/23","15:55",63.88513,"-149.43231","Moose","Walk","Adult",-14.5,15.5,46.3333333333333,52.5,109.5,141.5,18,12,1,1,1,1.175,1.34,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"669","ST-0221-23-C-MOO-05-DENA","DENA","2/21/23","16:05",63.88478,"-149.43215","Moose-Juv","Walk","Juvenile",-16,14.5,36.8333333333333,54,112,151.833333333333,14,12,1,1.2,1.36666666666667,1.375,1.64,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"670","ST-0221-23-D-MOO-06-DENA","DENA","2/21/23","16:10",63.88456,"-149.43176","Moose-Juv","Walk","Juvenile",-19.5,18.25,38.6666666666667,55,111,145.5,12,9.5,1,1,1.1,1.325,1.46,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"671","ST-0221-23-E-WLF-01-DENA","DENA","2/21/23","16:58",63.89456,"-149.41075","Wolf","Walk","Unknown",-20.5,12.5,26.1666666666667,80.5,138.75,169.5,11.5,9,1,1.5,1.66666666666667,1.5,1.48,0,0,1,1,1,0,0,2,2,2,"Tundra"
"672","DC-0301-23-A-MOO-01-DENA","DENA","3/1/23","12:14",63.84442,"-149.09735","Moose-Juv","Walk","Juvenile",-11,6.5,10.1666666666667,206.5,304.75,316.833333333333,11,10.5,2.2,3.4,3.5,3.97435897435897,3.97435897435897,1,1,1,1,1,0,7,7,17,17,"Road"
"673","DC-0301-23-A-MOO-02-DENA","DENA","3/1/23","12:14",63.84442,"-149.09735","Moose","Walk","Adult",-11,6.5,10,206.5,304.75,316.833333333333,16,13,2.2,3.4,3.5,3.97435897435897,3.97435897435897,1,1,1,1,1,0,7,7,17,17,"Road"
"674","DC-0301-23-A-MOO-03-DENA","DENA","3/1/23","12:37",63.84452,"-149.0974","Moose-Juv","Walk","Juvenile",-12,11.75,42.6666666666667,148,172,183.166666666667,12,14,1,1,1,1,1.1,0,0,0,0,0,0,0,0,0,0,"Riparian"
"675","DC-0301-23-B-MOO-04-DENA","DENA","3/1/23","13:00",63.84476,"-149.09423","Moose-Juv","Walk","Juvenile",-13,7.25,10.5,255.5,326.5,330.833333333333,10,10,2.3,3.05,3.03333333333333,3.275,3.25,0,0,0,0,0,0,0,0,0,0,"Road"
"676","DC-0301-23-B-MOO-05-DENA","DENA","3/1/23","13:00",63.84476,"-149.09423","Moose","Walk","Adult",-13,7.25,13.3333333333333,255.5,326.5,330.833333333333,15,13,2.3,3.05,3.03333333333333,3.275,3.25,0,0,0,0,0,0,0,0,0,0,"Road"
"677","DC-0301-23-C-MOO-06-DENA","DENA","3/1/23","13:29",63.84526,"-149.09235","Moose-Juv","Walk","Juvenile",-13.5,9,34.5,144.5,171.5,196.833333333333,11,9.5,2.8,2.85,2.56666666666667,2.425,2.34,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"678","DC-0301-23-D-MOO-07-DENA","DENA","3/1/23","13:40",63.84537,"-149.09191","Moose-Juv","Walk","Juvenile",-13,9.5,36,134.5,161.25,184,11,10,1,1,1.16666666666667,1.375,1.5,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"679","DC-0301-23-D-MOO-08-DENA","DENA","3/1/23","14:00",63.84533,"-149.09183","Moose-Juv","Walk","Juvenile",-13.5,10.25,32.3333333333333,151.5,174.25,187.833333333333,11,7,1.9,1.45,1.3,1.45,1.56,0,0,0,0,0,0,0,0,0,0,"Dense Forest"
"680","RC-0305-23-A-MOO-01-DENA","DENA","3/5/23","16:42",63.7302,"-148.98371","Moose","Walk","Unknown",-13,11,34.8333333333333,151,182,200.5,18,11,1,1.5,1.53333333333333,1.4,1.32,0,0,0,0,0,0,0,0,0,0,"Riparian"
"681","YR-0307-23-A-BOU-01-DENA","DENA","3/7/23","10:50",63.67419,"-148.5859","Caribou","Walk","Adult",-14,8.75,14.5,148,184.75,184.75,14,11.5,1.1,1.55,1.64,1.64,1.64,0,0,0,0,0,0,0,0,0,0,"Riparian"
"682","YR-0307-23-A-BOU-02-DENA","DENA","3/7/23","11:00",63.67403,"-148.58839","Caribou","Walk","Adult",-10,11.25,35.6666666666667,154.5,186.5,196.166666666667,15,14,1,1,1.2,1.275,1.22,0,0,0,0,0,0,0,0,0,0,"Open Forest"
"683","YR-0307-23-B-BOU-03-DENA","DENA","3/7/23","11:30",63.67662,"-148.5481","Caribou","Walk","Adult",-10.5,1.75,2.16666666666667,365.5,365.5,365.5,14,12,4.9,4.94117647058824,4.94117647058824,4.94117647058824,4.94117647058824,1,1,1,1,1,9,16,16,16,16,"Riparian"
"684","YR-0307-23-B-BOU-04-DENA","DENA","3/7/23","11:31",63.67663,"-148.54811","Caribou","Walk","Adult",-10.5,2.25,4.5,367.5,362.75,362.75,14,12.5,4.2,4.6,6.22727272727273,6.22727272727273,6.22727272727273,1,1,1,1,1,6,16,25,25,25,"Riparian"
"685","YR-0307-23-C-WLF-01-DENA","DENA","3/7/23","12:12",63.67403,"-148.58839","Wolf","Walk","Unknown",-10.5,0.75,1.83333333333333,334.5,325.75,325.75,12,10.5,4.8,4.9,5.4,5.4,5.4,1,1,1,1,1,9,19,21,21,21,"Riparian"
"686","YR-0307-23-C-WLF-02-DENA","DENA","3/7/23","12:27",63.67327,"-148.36394","Wolf","Walk","Adult",-7,0,0.166666666666667,390,351,351,14.5,13.5,4.4,4.05,3.78260869565217,3.78260869565217,3.78260869565217,1,1,1,1,1,4,4,4,4,4,"Riparian"
"687","YR-0307-23-D-WLF-03-DENA","DENA","3/7/23","13:00",63.67403,"-148.38839","Wolf","Walk","Adult",-5,0,0,369,291.5,291.5,13.5,11.5,3.3,2.3,2.18181818181818,2.18181818181818,2.18181818181818,0,0,0,0,0,0,0,0,0,0,"Riparian"
"688","YR-0307-23-D-WLF-04-DENA","DENA","3/7/23","13:01",63.67403,"-148.38839","Wolf","Walk","Adult",-5,0,2,326.5,289.25,289.25,13.5,13,3.7,2.41025641025641,2.41025641025641,2.41025641025641,2.41025641025641,0,0,0,0,0,0,0,0,0,0,"Riparian"
